1.840000000000000000e+02 2.765104683177711195e+03 6.642332655141081066e-01 3.396233350629735553e-02 -2.410592035105378983e+01
1.850000000000000000e+02 2.771776635848851129e+03 6.513630495797750886e-01 3.434107496493404160e-02 -2.347712061609840717e+01
1.860000000000000000e+02 2.778101591942423511e+03 6.387424892572707291e-01 3.472188850700755336e-02 -2.283183003656010968e+01
1.870000000000000000e+02 2.784083501293187965e+03 6.263987199631732006e-01 3.510474995053738251e-02 -2.217024720030855178e+01
1.880000000000000000e+02 2.789718885054357543e+03 6.143685157522021933e-01 3.548963503239527251e-02 -2.149279333818282467e+01
1.890000000000000000e+02 2.794996835308265418e+03 6.026797183007144287e-01 3.587651944343869803e-02 -2.079974089821593708e+01
1.900000000000000000e+02 2.799921299744243697e+03 5.913631221342405819e-01 3.626537885796153604e-02 -2.009151067135489299e+01
1.910000000000000000e+02 2.804488796253860983e+03 5.804472746565174646e-01 3.665618895935215948e-02 -1.936852321614311023e+01
1.920000000000000000e+02 2.808688412597990464e+03 5.699636758748106713e-01 3.704892546421435784e-02 -1.863097599988274666e+01
1.930000000000000000e+02 2.812516662797476329e+03 5.599423212839301778e-01 3.744356413815749102e-02 -1.787928909130925348e+01
1.940000000000000000e+02 2.815984915198463568e+03 5.504154159431163817e-01 3.784008081113829358e-02 -1.711403086874586066e+01
1.950000000000000000e+02 2.819082250462713546e+03 5.414151458888195600e-01 3.823845138546140554e-02 -1.633554659425533373e+01
1.960000000000000000e+02 2.821812603088251763e+03 5.329736780650020656e-01 3.863865184183979534e-02 -1.554440410633730174e+01
1.970000000000000000e+02 2.824179904507167976e+03 5.251246459422158619e-01 3.904065823912435812e-02 -1.474102239412864179e+01
1.980000000000000000e+02 2.826188082913636208e+03 5.179001781435286222e-01 3.944444671143874925e-02 -1.392589443966801355e+01
1.990000000000000000e+02 2.827818778071457018e+03 5.113323841025849692e-01 3.984999345984544666e-02 -1.309943864270712233e+01
2.000000000000000000e+02 2.829090768004868551e+03 5.054533540729678753e-01 4.025727474138722506e-02 -1.226229594661256783e+01
2.010000000000000000e+02 2.829992917012572889e+03 5.002948866240554127e-01 4.066626721943728678e-02 -1.141477004136681295e+01
2.020000000000000000e+02 2.830520727109348172e+03 4.958765286015935914e-01 4.107694900090196749e-02 -1.055737649378834142e+01
2.030000000000000000e+02 2.830654643213703821e+03 4.922167924709357489e-01 4.148929857137794580e-02 -9.690219318133380000e+00
2.040000000000000000e+02 2.830404820010457115e+03 4.893334289960903916e-01 4.190329438585789490e-02 -8.813699324464469242e+00
2.050000000000000000e+02 2.829744266834219616e+03 4.872449130571671616e-01 4.231891484838141981e-02 -7.928142693691111020e+00
2.060000000000000000e+02 2.828683131233968652e+03 4.859682153337932520e-01 4.273613828344849375e-02 -7.033800970318440093e+00
2.070000000000000000e+02 2.827209272257875000e+03 4.855225167069543990e-01 4.315494290438910002e-02 -6.130932767266965122e+00
2.080000000000000000e+02 2.825317973964047269e+03 4.859254943475554422e-01 4.357530678220235265e-02 -5.220019181238107819e+00
2.090000000000000000e+02 2.823041658952155103e+03 4.871940648560542653e-01 4.399720781308785744e-02 -4.301474080527616373e+00
2.100000000000000000e+02 2.820368176659954770e+03 4.893473559493128899e-01 4.442062368551916163e-02 -3.375733238990206164e+00
2.110000000000000000e+02 2.817307658681060275e+03 4.924037355112826919e-01 4.484553184691690564e-02 -2.443223131042090213e+00
